scenario,sample_size,s_factor,value_f
chen2,200,64.0,5.29836087328
chen2,200,64.0,5.64964485212
chen2,200,64.0,5.56319315131
chen2,200,64.0,5.51323685163
chen2,200,64.0,5.38749686069
chen2,200,64.0,5.5751243995
chen2,200,64.0,4.91114099651
chen2,200,64.0,5.03117671799
chen2,200,64.0,5.3663442797
chen2,200,64.0,5.42706337874
chen2,200,64.0,5.5363224742
chen2,200,64.0,5.24392554123
chen2,200,64.0,5.22601862036
chen2,200,64.0,5.35443099548
chen2,200,64.0,5.2539374643
chen2,200,64.0,5.00706016148
chen2,200,64.0,5.41580406561
chen2,200,64.0,5.05194475232
chen2,200,64.0,5.47078189436
chen2,200,64.0,5.25238238202
chen2,200,64.0,5.50284983422
chen2,200,64.0,5.10784333169
chen2,200,64.0,5.37426319502
chen2,200,64.0,5.49827839803
chen2,200,65.0,5.35026497312
chen2,200,65.0,5.56038858953
chen2,200,65.0,4.84777473492
chen2,200,65.0,5.42000507576
chen2,200,65.0,5.07158269117
chen2,200,65.0,5.05905200668
chen2,200,65.0,5.56022538514
chen2,200,65.0,5.32310106628
chen2,200,65.0,4.76527825606
chen2,200,65.0,5.55603747503
chen2,200,65.0,5.61680356624
chen2,200,65.0,5.11831172285
chen2,200,65.0,5.28842323475
chen2,200,65.0,5.27574112769
chen2,200,65.0,5.0465874986
chen2,200,65.0,5.6019939258
chen2,200,65.0,4.78853238443
chen2,200,65.0,4.32739717637
chen2,200,65.0,5.20109799675
chen2,200,65.0,5.39922847339
chen2,200,65.0,5.12119084923
chen2,200,65.0,5.47025335989
chen2,200,65.0,5.41760751615
chen2,200,65.0,5.39642948076
chen2,200,65.0,5.37952658688
chen2,200,65.0,4.98068664402
chen2,200,65.0,5.29648952125
chen2,200,65.0,5.65027992549
chen2,200,65.0,5.56268729436
chen2,200,65.0,5.51259711235
chen2,200,65.0,5.38750850865
chen2,200,65.0,5.57497275494
chen2,200,65.0,4.9156120185
chen2,200,65.0,5.03253066269
chen2,200,65.0,5.37082501178
chen2,200,65.0,5.4283400351
chen2,200,65.0,5.53537996252
chen2,200,65.0,5.24455578747
chen2,200,65.0,5.22730073643
chen2,200,65.0,5.35846243174
chen2,200,65.0,5.25566112832
chen2,200,65.0,5.00643076013
chen2,200,65.0,5.41506933105
chen2,200,65.0,5.05132434207
chen2,200,65.0,5.47267874561
chen2,200,65.0,5.2549430465
chen2,200,65.0,5.50281294313
chen2,200,65.0,5.11040389574
chen2,200,65.0,5.37490374326
chen2,200,65.0,5.49827839803
chen2,200,66.0,5.34962568473
chen2,200,66.0,5.55996631194
chen2,200,66.0,4.84880013283
chen2,200,66.0,5.42068517447
chen2,200,66.0,5.07541720931
chen2,200,66.0,5.06243352697
chen2,200,66.0,5.55834398804
chen2,200,66.0,5.32171902592
chen2,200,66.0,4.76716924438
chen2,200,66.0,5.55667860591
chen2,200,66.0,5.62214068063
chen2,200,66.0,5.12086331044
chen2,200,66.0,5.28726529723
chen2,200,66.0,5.27574112769
chen2,200,66.0,5.05044178338
chen2,200,66.0,5.59697206124
chen2,200,66.0,4.79221176397
chen2,200,66.0,4.33839611419
chen2,200,66.0,5.1985596678
chen2,200,66.0,5.40063518305
chen2,200,66.0,5.12564734004
chen2,200,66.0,5.47025335989
chen2,200,66.0,5.41696610924
chen2,200,66.0,5.39663520313
chen2,200,66.0,5.37889136223
chen2,200,66.0,4.98515179816
chen2,200,66.0,5.29586573725
chen2,200,66.0,5.65142221162
chen2,200,66.0,5.56279835404
chen2,200,66.0,5.51259711235
chen2,200,66.0,5.38878107839
chen2,200,66.0,5.57916457416
chen2,200,66.0,4.91752817077
chen2,200,66.0,5.03189457074
chen2,200,66.0,5.37210522094
chen2,200,66.0,5.43025501964
chen2,200,66.0,5.53248089625
chen2,200,66.0,5.24518603372
chen2,200,66.0,5.22601862036
chen2,200,66.0,5.36286975398
chen2,200,66.0,5.26074455601
chen2,200,66.0,5.00517195744
chen2,200,66.0,5.41573740586
chen2,200,66.0,5.04947652401
chen2,200,66.0,5.47267874561
chen2,200,66.0,5.25110204978
chen2,200,66.0,5.50409152869
chen2,200,66.0,5.11347698935
chen2,200,66.0,5.37874703269
chen2,200,66.0,5.49964151303
chen2,200,67.0,5.34834710795
chen2,200,67.0,5.55868532691
chen2,200,67.0,4.84625578166
chen2,200,67.0,5.41909440826
chen2,200,67.0,5.08052990017
chen2,200,67.0,5.06224765711
chen2,200,67.0,5.55708972331
chen2,200,67.0,5.32171902592
chen2,200,67.0,4.76906023269
chen2,200,67.0,5.55667860591
chen2,200,67.0,5.62086609175
chen2,200,67.0,5.11831172285
chen2,200,67.0,5.2859897199
chen2,200,67.0,5.27469725689
chen2,200,67.0,5.05558082976
chen2,200,67.0,5.59871390066
chen2,200,67.0,4.7934943285
chen2,200,67.0,4.34152457229
chen2,200,67.0,5.1985596678
chen2,200,67.0,5.40110882216
chen2,200,67.0,5.13328703856
chen2,200,67.0,5.47025335989
chen2,200,67.0,5.41696610924
chen2,200,67.0,5.39984677279
chen2,200,67.0,5.37745213405
chen2,200,67.0,4.9870901892
chen2,200,67.0,5.29711330526
chen2,200,67.0,5.65078713825
chen2,200,67.0,5.56195509354
chen2,200,67.0,5.5130818643
chen2,200,67.0,5.38974682379
chen2,200,67.0,5.57963540702
chen2,200,67.0,4.92219000116
chen2,200,67.0,5.03125847878
chen2,200,67.0,5.37225719528
chen2,200,67.0,5.43025501964
chen2,200,67.0,5.53322120145
chen2,200,67.0,5.24780285996
chen2,200,67.0,5.22561102395
chen2,200,67.0,5.36462924918
chen2,200,67.0,5.26419595629
chen2,200,67.0,5.00345719722
chen2,200,67.0,5.41640349107
chen2,200,67.0,5.04761529327
chen2,200,67.0,5.47267874561
chen2,200,67.0,5.2489437515
chen2,200,67.0,5.50669153862
chen2,200,67.0,5.11283684834
chen2,200,67.0,5.38102085717
chen2,200,67.0,5.50092143121
chen2,200,68.0,5.34706853117
chen2,200,68.0,5.55612335685
chen2,200,68.0,4.84243925491
chen2,200,68.0,5.41853532276
chen2,200,68.0,5.07927554036
chen2,200,68.0,5.0619849683
chen2,200,68.0,5.55708972331
chen2,200,68.0,5.32428362001
chen2,200,68.0,4.76969056213
chen2,200,68.0,5.55603747503
chen2,200,68.0,5.6246898584
chen2,200,68.0,5.12056015608
chen2,200,68.0,5.28690290903
chen2,200,68.0,5.27406774989
chen2,200,68.0,5.05911543976
chen2,200,68.0,5.59761454886
chen2,200,68.0,4.7934943285
chen2,200,68.0,4.34743102219
chen2,200,68.0,5.19729050332
chen2,200,68.0,5.40173818521
chen2,200,68.0,5.13583360473
chen2,200,68.0,5.46897440467
chen2,200,68.0,5.41568329542
chen2,200,68.0,5.40113140066
chen2,200,68.0,5.37745213405
chen2,200,68.0,4.99027958501
chen2,200,68.0,5.29648952125
chen2,200,68.0,5.6502600878
chen2,200,68.0,5.55813924506
chen2,200,68.0,5.5130818643
chen2,200,68.0,5.38974682379
chen2,200,68.0,5.5790347975
chen2,200,68.0,4.9304933277
chen2,200,68.0,5.03198337861
chen2,200,68.0,5.37737803194
chen2,200,68.0,5.431531676
chen2,200,68.0,5.53001074473
chen2,200,68.0,5.24882177553
chen2,200,68.0,5.22432890788
chen2,200,68.0,5.36909614351
chen2,200,68.0,5.26546681321
chen2,200,68.0,5.00098441857
chen2,200,68.0,5.41860352678
chen2,200,68.0,5.04637447278
chen2,200,68.0,5.47198778405
chen2,200,68.0,5.24600920815
chen2,200,68.0,5.51116658807
chen2,200,68.0,5.11255810757
chen2,200,68.0,5.38294250188
chen2,200,68.0,5.5015613903
chen2,200,69.0,5.346797207
chen2,200,69.0,5.55484237182
chen2,200,69.0,4.84243925491
chen2,200,69.0,5.41981811929
chen2,200,69.0,5.08332271649
chen2,200,69.0,5.06323866555
chen2,200,69.0,5.55583545858
chen2,200,69.0,5.3268482141
chen2,200,69.0,4.77095122101
chen2,200,69.0,5.55667860591
chen2,200,69.0,5.62405256396
chen2,200,69.0,5.12119805297
chen2,200,69.0,5.28435175436
chen2,200,69.0,5.2728087359
chen2,200,69.0,5.05847305896
chen2,200,69.0,5.59491799365
chen2,200,69.0,4.79221176397
chen2,200,69.0,4.34930809706
chen2,200,69.0,5.1985596678
chen2,200,69.0,5.4037488185
chen2,200,69.0,5.13710688782
chen2,200,69.0,5.4665076764
chen2,200,69.0,5.4144004816
chen2,200,69.0,5.39856214493
chen2,200,69.0,5.37745213405
chen2,200,69.0,4.99171153131
chen2,200,69.0,5.29648952125
chen2,200,69.0,5.65089516117
chen2,200,69.0,5.5600471693
chen2,200,69.0,5.51331787996
chen2,200,69.0,5.39101939353
chen2,200,69.0,5.58311232561
chen2,200,69.0,4.95026137465
chen2,200,69.0,5.03134728666
chen2,200,69.0,5.3838786768
chen2,200,69.0,5.43385708262
chen2,200,69.0,5.5287275166
chen2,200,69.0,5.24938710998
chen2,200,69.0,5.224182283
chen2,200,69.0,5.36859665497
chen2,200,69.0,5.281392601
chen2,200,69.0,4.99972561587
chen2,200,69.0,5.41827895177
chen2,200,69.0,5.04496427049
chen2,200,69.0,5.47210193845
chen2,200,69.0,5.24915412992
chen2,200,69.0,5.51245193783
chen2,200,69.0,5.11255810757
chen2,200,69.0,5.38645623116
chen2,200,69.0,5.50092143121
chen2,200,70.0,5.34743649539
chen2,200,70.0,5.55437488634
chen2,200,70.0,4.8425268017
chen2,200,70.0,5.41981811929
chen2,200,70.0,5.0846008892
chen2,200,70.0,5.06370649476
chen2,200,70.0,5.55583545858
chen2,200,70.0,5.32887713943
chen2,200,70.0,4.77227218406
chen2,200,70.0,5.55552783402
chen2,200,70.0,5.6246898584
chen2,200,70.0,5.12445508408
chen2,200,70.0,5.28838916214
chen2,200,70.0,5.2721792289
chen2,200,70.0,5.06040020135
chen2,200,70.0,5.59607629318
chen2,200,70.0,4.7915704817
chen2,200,70.0,4.3505594803
chen2,200,70.0,5.1985596678
chen2,200,70.0,5.40763056378
chen2,200,70.0,5.13794443325
chen2,200,70.0,5.46586819879
chen2,200,70.0,5.41311766778
chen2,200,70.0,5.40048908672
chen2,200,70.0,5.37618168474
chen2,200,70.0,4.99745244377
chen2,200,70.0,5.29773708927
chen2,200,70.0,5.64898994106
chen2,200,70.0,5.55813924506
chen2,200,70.0,5.51331787996
chen2,200,70.0,5.39292824814
chen2,200,70.0,5.58311232561
chen2,200,70.0,4.96111957089
chen2,200,70.0,5.03261947056
chen2,200,70.0,5.39069307173
chen2,200,70.0,5.43500617625
chen2,200,70.0,5.52615915122
chen2,200,70.0,5.25220360211
chen2,200,70.0,5.22225910889
chen2,200,70.0,5.37178729378
chen2,200,70.0,5.28647602869
chen2,200,70.0,4.99909621452
chen2,200,70.0,5.41758344315
chen2,200,70.0,5.04558468074
chen2,200,70.0,5.47203938116
chen2,200,70.0,5.24339263484
chen2,200,70.0,5.51115656468
chen2,200,70.0,5.11383838959
chen2,200,70.0,5.3855538297
chen2,200,70.0,5.5015613903
chen2,200,71.0,5.346797207
chen2,200,71.0,5.55309390131
chen2,200,71.0,4.84218655181
chen2,200,71.0,5.42174231409
chen2,200,71.0,5.08516887159
chen2,200,71.0,5.06691738852
chen2,200,71.0,5.55395406149
chen2,200,71.0,5.33120843591
chen2,200,71.0,4.77337524873
chen2,200,71.0,5.55360444137
chen2,200,71.0,5.6266529741
chen2,200,71.0,5.12509298098
chen2,200,71.0,5.28775137347
chen2,200,71.0,5.2721792289
chen2,200,71.0,5.06361210534
chen2,200,71.0,5.59480045756
chen2,200,71.0,4.7915704817
chen2,200,71.0,4.36068796254
chen2,200,71.0,5.19729050332
chen2,200,71.0,5.407908018
chen2,200,71.0,5.14431084869
chen2,200,71.0,5.467147154
chen2,200,71.0,5.41247626087
chen2,200,71.0,5.40241602852
chen2,200,71.0,5.37618168474
chen2,200,71.0,5.00702063122
chen2,200,71.0,5.29898465729
chen2,200,71.0,5.65089516117
chen2,200,71.0,5.56131911879
chen2,200,71.0,5.51458858669
chen2,200,71.0,5.39229196327
chen2,200,71.0,5.58127984445
chen2,200,71.0,4.97436403592
chen2,200,71.0,5.0322753306
chen2,200,71.0,5.39325349006
chen2,200,71.0,5.43500617625
chen2,200,71.0,5.52430568296
chen2,200,71.0,5.25535483334
chen2,200,71.0,5.21984384428
chen2,200,71.0,5.37689231586
chen2,200,71.0,5.28598860135
chen2,200,71.0,4.99783741182
chen2,200,71.0,5.41707425258
chen2,200,71.0,5.04372345
chen2,200,71.0,5.47456851616
chen2,200,71.0,5.24403280096
chen2,200,71.0,5.51179585746
chen2,200,71.0,5.11511867161
chen2,200,71.0,5.38939711914
chen2,200,71.0,5.50126105124
chen2,200,72.0,5.34615791861
chen2,200,72.0,5.55309390131
chen2,200,72.0,4.83900611285
chen2,200,72.0,5.42110091582
chen2,200,72.0,5.08836430337
chen2,200,72.0,5.07012828228
chen2,200,72.0,5.55207266439
chen2,200,72.0,5.33120843591
chen2,200,72.0,4.77337524873
chen2,200,72.0,5.55296331048
chen2,200,72.0,5.62511408735
chen2,200,72.0,5.12766998377
chen2,200,72.0,5.29030252814
chen2,200,72.0,5.2728087359
chen2,200,72.0,5.07097275534
chen2,200,72.0,5.58886214744
chen2,200,72.0,4.7934943285
chen2,200,72.0,4.36457746495
chen2,200,72.0,5.19602133884
chen2,200,72.0,5.40727865495
chen2,200,72.0,5.14357079569
chen2,200,72.0,5.46586819879
chen2,200,72.0,5.41183485396
chen2,200,72.0,5.40048908672
chen2,200,72.0,5.37618168474
chen2,200,72.0,5.01339942284
chen2,200,72.0,5.29763133843
chen2,200,72.0,5.65153023454
chen2,200,72.0,5.56161843334
chen2,200,72.0,5.51640315818
chen2,200,72.0,5.39128888895
chen2,200,72.0,5.58374062865
chen2,200,72.0,4.98363851634
chen2,200,72.0,5.03036705475
chen2,200,72.0,5.39453369922
chen2,200,72.0,5.43500617625
chen2,200,72.0,5.52642291136
chen2,200,72.0,5.25787581832
chen2,200,72.0,5.22094475797
chen2,200,72.0,5.38042327204
chen2,200,72.0,5.28725945827
chen2,200,72.0,4.99594920778
chen2,200,72.0,5.41386473785
chen2,200,72.0,5.04434386025
chen2,200,72.0,5.47330394866
chen2,200,72.0,5.24147213648
chen2,200,72.0,5.51500008563
chen2,200,72.0,5.11383838959
chen2,200,72.0,5.38939711914
chen2,200,72.0,5.50190101033
chen2,200,73.0,5.34333796549
chen2,200,73.0,5.55053193125
chen2,200,73.0,4.83773393727
chen2,200,73.0,5.42045951756
chen2,200,73.0,5.09062896036
chen2,200,73.0,5.07315002959
chen2,200,73.0,5.54809052471
chen2,200,73.0,5.33250882363
chen2,200,73.0,4.77526623705
chen2,200,73.0,5.55424557225
chen2,200,73.0,5.628937854
chen2,200,73.0,5.12766998377
chen2,200,73.0,5.28966473948
chen2,200,73.0,5.27257491288
chen2,200,73.0,5.07592333122
chen2,200,73.0,5.58849240037
chen2,200,73.0,4.79285304624
chen2,200,73.0,4.36520315657
chen2,200,73.0,5.19665592108
chen2,200,73.0,5.40735411335
chen2,200,73.0,5.1394704299
chen2,200,73.0,5.46661057669
chen2,200,73.0,5.41247626087
chen2,200,73.0,5.39999510363
chen2,200,73.0,5.3777350006
chen2,200,73.0,5.02169185196
chen2,200,73.0,5.29845213777
chen2,200,73.0,5.65280038129
chen2,200,73.0,5.56161843334
chen2,200,73.0,5.5157634189
chen2,200,73.0,5.40639391794
chen2,200,73.0,5.588047001
chen2,200,73.0,4.99066440803
chen2,200,73.0,5.03036705475
chen2,200,73.0,5.39581390839
chen2,200,73.0,5.43616487384
chen2,200,73.0,5.52698995351
chen2,200,73.0,5.25850606456
chen2,200,73.0,5.22286793208
chen2,200,73.0,5.3810613998
chen2,200,73.0,5.29137624303
chen2,200,73.0,4.99217279969
chen2,200,73.0,5.41386473785
chen2,200,73.0,5.04214419064
chen2,200,73.0,5.4740394154
chen2,200,73.0,5.24222333303
chen2,200,73.0,5.51691796397
chen2,200,73.0,5.11895951768
chen2,200,73.0,5.39368208147
chen2,200,73.0,5.50566338065
chen2,200,74.0,5.34436644874
chen2,200,74.0,5.55053193125
chen2,200,74.0,4.83751190177
chen2,200,74.0,5.42219758079
chen2,200,74.0,5.09254621943
chen2,200,74.0,5.07481943455
chen2,200,74.0,5.54714537062
chen2,200,74.0,5.33250882363
chen2,200,74.0,4.77509632055
chen2,200,74.0,5.5523221796
chen2,200,74.0,5.628937854
chen2,200,74.0,5.12830788067
chen2,200,74.0,5.29094031681
chen2,200,74.0,5.27131589888
chen2,200,74.0,5.0817047584
chen2,200,74.0,5.58859845977
chen2,200,74.0,4.7934943285
chen2,200,74.0,4.36952202267
chen2,200,74.0,5.19665592108
chen2,200,74.0,5.40824335696
chen2,200,74.0,5.14562935002
chen2,200,74.0,5.46682990189
chen2,200,74.0,5.41119344705
chen2,200,74.0,5.40104539777
chen2,200,74.0,5.37582932663
chen2,200,74.0,5.03100863639
chen2,200,74.0,5.30048687473
chen2,200,74.0,5.65216530792
chen2,200,74.0,5.56077455985
chen2,200,74.0,5.51609302401
chen2,200,74.0,5.40471270162
chen2,200,74.0,5.59034196175
chen2,200,74.0,4.99960645199
chen2,200,74.0,5.0310031467
chen2,200,74.0,5.39965453588
chen2,200,74.0,5.43680320202
chen2,200,74.0,5.52390531202
chen2,200,74.0,5.2603968033
chen2,200,74.0,5.22222687404
chen2,200,74.0,5.38297578308
chen2,200,74.0,5.29518881379
chen2,200,74.0,4.99217279969
chen2,200,74.0,5.41386473785
chen2,200,74.0,5.03904213942
chen2,200,74.0,5.47396413663
chen2,200,74.0,5.24158316692
chen2,200,74.0,5.51819654952
chen2,200,74.0,5.11899991934
chen2,200,74.0,5.39248112957
chen2,200,74.0,5.50822321701
chen2,200,75.0,5.34500573713
chen2,200,75.0,5.5486104537
chen2,200,75.0,4.83560363839
chen2,200,75.0,5.42476317385
chen2,200,75.0,5.09307465251
chen2,200,75.0,5.07581267562
chen2,200,75.0,5.54621395513
chen2,200,75.0,5.33340068647
chen2,200,75.0,4.7763333615
chen2,200,75.0,5.55296331048
chen2,200,75.0,5.63084973733
chen2,200,75.0,5.12894577757
chen2,200,75.0,5.28993618539
chen2,200,75.0,5.27005688489
chen2,200,75.0,5.08555904318
chen2,200,75.0,5.58315605222
chen2,200,75.0,4.79541817531
chen2,200,75.0,4.3725276653
chen2,200,75.0,5.19411759212
chen2,200,75.0,5.40561465806
chen2,200,75.0,5.14831471865
chen2,200,75.0,5.46713157925
chen2,200,75.0,5.4117642186
chen2,200,75.0,5.40211888988
chen2,200,75.0,5.373288428
chen2,200,75.0,5.0395420229
chen2,200,75.0,5.30074305423
chen2,200,75.0,5.65216530792
chen2,200,75.0,5.55759468611
chen2,200,75.0,5.51417380616
chen2,200,75.0,5.40344013188
chen2,200,75.0,5.59034196175
chen2,200,75.0,5.00912434008
chen2,200,75.0,5.03131846947
chen2,200,75.0,5.40093474504
chen2,200,75.0,5.43705090177
chen2,200,75.0,5.52114623829
chen2,200,75.0,5.26223458287
chen2,200,75.0,5.22238388449
chen2,200,75.0,5.38357934214
chen2,200,75.0,5.29963681302
chen2,200,75.0,4.99217279969
chen2,200,75.0,5.41450664079
chen2,200,75.0,5.03883549663
chen2,200,75.0,5.47269956913
chen2,200,75.0,5.23663773887
chen2,200,75.0,5.51557643466
chen2,200,75.0,5.12156048339
chen2,200,75.0,5.39696496724
chen2,200,75.0,5.50758325792
chen2,200,76.0,5.34436644874
chen2,200,76.0,5.54796996119
chen2,200,76.0,4.83305928723
chen2,200,76.0,5.42458190479
chen2,200,76.0,5.09243556615
chen2,200,76.0,5.07617375237
chen2,200,76.0,5.5449596904
chen2,200,76.0,5.33660642909
chen2,200,76.0,4.77439096819
chen2,200,76.0,5.54975765607
chen2,200,76.0,5.63269146711
chen2,200,76.0,5.13085946826
chen2,200,76.0,5.28790403607
chen2,200,76.0,5.26843333638
chen2,200,76.0,5.08705327797
chen2,200,76.0,5.57805270972
chen2,200,76.0,4.79798330438
chen2,200,76.0,4.37878458152
chen2,200,76.0,5.19525692751
chen2,200,76.0,5.40707768102
chen2,200,76.0,5.15072165727
chen2,200,76.0,5.46713157925
chen2,200,76.0,5.41048140478
chen2,200,76.0,5.40276120381
chen2,200,76.0,5.37627904032
chen2,200,76.0,5.04209353956
chen2,200,76.0,5.30136683824
chen2,200,76.0,5.65407052803
chen2,200,76.0,5.5588666356
chen2,200,76.0,5.51179588098
chen2,200,76.0,5.40153127728
chen2,200,76.0,5.59353641354
chen2,200,76.0,5.02288637888
chen2,200,76.0,5.03195456142
chen2,200,76.0,5.40133304509
chen2,200,76.0,5.43914348232
chen2,200,76.0,5.52045932408
chen2,200,76.0,5.26256607753
chen2,200,76.0,5.22172576902
chen2,200,76.0,5.38583337994
chen2,200,76.0,5.29963681302
chen2,200,76.0,4.99406100373
chen2,200,76.0,5.41579044669
chen2,200,76.0,5.03945590687
chen2,200,76.0,5.47507437304
chen2,200,76.0,5.23596119974
chen2,200,76.0,5.51557643466
chen2,200,76.0,5.12222805748
chen2,200,76.0,5.39760551548
chen2,200,76.0,5.50822321701
chen2,200,77.0,5.34343271941
chen2,200,77.0,5.54777753313
chen2,200,77.0,4.83315608708
chen2,200,77.0,5.42717654703
chen2,200,77.0,5.09459522225
chen2,200,77.0,5.07076035213
chen2,200,77.0,5.54370542566
chen2,200,77.0,5.33533310824
chen2,200,77.0,4.77313030931
chen2,200,77.0,5.54911652519
chen2,200,77.0,5.63524064487
chen2,200,77.0,5.13277315895
chen2,200,77.0,5.28822263351
chen2,200,77.0,5.26759631346
chen2,200,77.0,5.09090756276
chen2,200,77.0,5.57513289955
chen2,200,77.0,4.79514422776
chen2,200,77.0,4.38187263628
chen2,200,77.0,5.19589150975
chen2,200,77.0,5.41085385932
chen2,200,77.0,5.15318421409
chen2,200,77.0,5.46585262403
chen2,200,77.0,5.40727437023
chen2,200,77.0,5.40300499141
chen2,200,77.0,5.37735539145
chen2,200,77.0,5.04911021035
chen2,200,77.0,5.30136683824
chen2,200,77.0,5.65171580665
chen2,200,77.0,5.55754581256
chen2,200,77.0,5.50970674388
chen2,200,77.0,5.40020383747
chen2,200,77.0,5.59457298542
chen2,200,77.0,5.04788448726
chen2,200,77.0,5.03195456142
chen2,200,77.0,5.40508186804
chen2,200,77.0,5.4365901696
chen2,200,77.0,5.52045932408
chen2,200,77.0,5.26176640337
chen2,200,77.0,5.22108471098
chen2,200,77.0,5.3888250867
chen2,200,77.0,5.30217852686
chen2,200,77.0,4.99264787098
chen2,200,77.0,5.41643234963
chen2,200,77.0,5.0357334454
chen2,200,77.0,5.47254523804
chen2,200,77.0,5.23483977946
chen2,200,77.0,5.51301926355
chen2,200,77.0,5.12222805748
chen2,200,77.0,5.39882254049
chen2,200,77.0,5.5088631761
chen2,200,78.0,5.34401633051
chen2,200,78.0,5.54713704061
chen2,200,78.0,4.83159101443
chen2,200,78.0,5.42636745112
chen2,200,78.0,5.09360411303
chen2,200,78.0,5.07100088712
chen2,200,78.0,5.54370542566
chen2,200,78.0,5.33398530387
chen2,200,78.0,4.77376063875
chen2,200,78.0,5.54719313254
chen2,200,78.0,5.63651523376
chen2,200,78.0,5.13277315895
chen2,200,78.0,5.28849648004
chen2,200,78.0,5.26507828547
chen2,200,78.0,5.09411946674
chen2,200,78.0,5.57235539829
chen2,200,78.0,4.79505037811
chen2,200,78.0,4.38312401952
chen2,200,78.0,5.19389905598
chen2,200,78.0,5.40968028031
chen2,200,78.0,5.15318421409
chen2,200,78.0,5.46713157925
chen2,200,78.0,5.4053501495
chen2,200,78.0,5.40236267748
chen2,200,78.0,5.37799061611
chen2,200,78.0,5.0528526643
chen2,200,78.0,5.30199062225
chen2,200,78.0,5.65108073328
chen2,200,78.0,5.55818171655
chen2,200,78.0,5.51162596173
chen2,200,78.0,5.3995675526
chen2,200,78.0,5.59026661307
chen2,200,78.0,5.05248748529
chen2,200,78.0,5.03068237751
chen2,200,78.0,5.40700218179
chen2,200,78.0,5.43914348232
chen2,200,78.0,5.51815536959
chen2,200,78.0,5.26176640337
chen2,200,78.0,5.22108471098
chen2,200,78.0,5.39156471112
chen2,200,78.0,5.30827513998
chen2,200,78.0,4.99453607502
chen2,200,78.0,5.41450664079
chen2,200,78.0,5.03387221467
chen2,200,78.0,5.47254523804
chen2,200,78.0,5.23227911498
chen2,200,78.0,5.51685502022
chen2,200,78.0,5.12350833951
chen2,200,78.0,5.40138473344
chen2,200,78.0,5.50822321701
chen2,200,79.0,5.34475905936
chen2,200,79.0,5.5464965481
chen2,200,79.0,4.83075588739
chen2,200,79.0,5.42219637108
chen2,200,79.0,5.09802026932
chen2,200,79.0,5.06907435087
chen2,200,79.0,5.54270824641
chen2,200,79.0,5.33398530387
chen2,200,79.0,4.7743895173
chen2,200,79.0,5.54591087077
chen2,200,79.0,5.63850014945
chen2,200,79.0,5.13134195736
chen2,200,79.0,5.28913426871
chen2,200,79.0,5.26193075048
chen2,200,79.0,5.09683459182
chen2,200,79.0,5.57044164485
chen2,200,79.0,4.79761550718
chen2,200,79.0,4.38740080678
chen2,200,79.0,5.19519174679
chen2,200,79.0,5.40779219116
chen2,200,79.0,5.15510035369
chen2,200,79.0,5.46585262403
chen2,200,79.0,5.40406733568
chen2,200,79.0,5.40236267748
chen2,200,79.0,5.37691534362
chen2,200,79.0,5.05628267913
chen2,200,79.0,5.30136683824
chen2,200,79.0,5.65168032888
chen2,200,79.0,5.55563781756
chen2,200,79.0,5.51290544029
chen2,200,79.0,5.40020383747
chen2,200,79.0,5.59118072102
chen2,200,79.0,5.06193068551
chen2,200,79.0,5.03131846947
chen2,200,79.0,5.4102027047
chen2,200,79.0,5.43722849778
chen2,200,79.0,5.51445778606
chen2,200,79.0,5.2640840941
chen2,200,79.0,5.22044365295
chen2,200,79.0,5.39707411866
chen2,200,79.0,5.30920368484
chen2,200,79.0,4.99250067466
chen2,200,79.0,5.40845403595
chen2,200,79.0,5.03139057369
chen2,200,79.0,5.47501928363
chen2,200,79.0,5.23062561732
chen2,200,79.0,5.517494313
chen2,200,79.0,5.1226673425
chen2,200,79.0,5.40253104071
chen2,200,79.0,5.50738611592
chen2,200,80.0,5.34731621292
chen2,200,80.0,5.54443656778
chen2,200,80.0,4.82473014579
chen2,200,80.0,5.42261337801
chen2,200,80.0,5.09801893056
chen2,200,80.0,5.06778999336
chen2,200,80.0,5.54145398168
chen2,200,80.0,5.33334415534
chen2,200,80.0,4.77565017618
chen2,200,80.0,5.54719313254
chen2,200,80.0,5.63744630818
chen2,200,80.0,5.13134195736
chen2,200,80.0,5.28721544048
chen2,200,80.0,5.25956223567
chen2,200,80.0,5.10062052851
chen2,200,80.0,5.57171748048
chen2,200,80.0,4.79889807171
chen2,200,80.0,4.38614942354
chen2,200,80.0,5.19706037648
chen2,200,80.0,5.40669337775
chen2,200,80.0,5.1595568445
chen2,200,80.0,5.4660622402
chen2,200,80.0,5.40470874259
chen2,200,80.0,5.40107804962
chen2,200,80.0,5.37765462196
chen2,200,80.0,5.06393722909
chen2,200,80.0,5.30261440625
chen2,200,80.0,5.65121331645
chen2,200,80.0,5.55372989332
chen2,200,80.0,5.50970674388
chen2,200,80.0,5.39829498286
chen2,200,80.0,5.58748954472
chen2,200,80.0,5.06995665568
chen2,200,80.0,5.03139051056
chen2,200,80.0,5.40668670983
chen2,200,80.0,5.43595184142
chen2,200,80.0,5.51585904112
chen2,200,80.0,5.2637751203
chen2,200,80.0,5.21916153687
chen2,200,80.0,5.39835037418
chen2,200,80.0,5.31555796945
chen2,200,80.0,4.99061247062
chen2,200,80.0,5.40781213301
chen2,200,80.0,5.03139057369
chen2,200,80.0,5.47438699988
chen2,200,80.0,5.23062561732
chen2,200,80.0,5.51621572744
chen2,200,80.0,5.12305835494
chen2,200,80.0,5.40439673921
